material_id,M_element,Ru_fraction,M_fraction,nominal_formula,adsorbate,adsorption_site_index,adsorbate_structure_file,parent_slab_file,notes
MAT_110,Zr,0.2,0.8,Ru0.20Zr0.80Ox,N2O,0,data\substituted_adsorbates\MAT_110_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_110_110_slab.cif,multiple adsorption site structure
MAT_110,Zr,0.2,0.8,Ru0.20Zr0.80Ox,N2O,1,data\substituted_adsorbates\MAT_110_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_110_110_slab.cif,multiple adsorption site structure
MAT_110,Zr,0.2,0.8,Ru0.20Zr0.80Ox,N2O,2,data\substituted_adsorbates\MAT_110_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_110_110_slab.cif,multiple adsorption site structure
MAT_112,Nb,0.8,0.1999999999999999,Ru0.80Nb0.20Ox,O,0,data\substituted_adsorbates\MAT_112_O_site0_adsorbed.cif,data\substituted_slabs\MAT_112_110_slab.cif,multiple adsorption site structure
MAT_112,Nb,0.8,0.1999999999999999,Ru0.80Nb0.20Ox,O,1,data\substituted_adsorbates\MAT_112_O_site1_adsorbed.cif,data\substituted_slabs\MAT_112_110_slab.cif,multiple adsorption site structure
MAT_112,Nb,0.8,0.1999999999999999,Ru0.80Nb0.20Ox,O,2,data\substituted_adsorbates\MAT_112_O_site2_adsorbed.cif,data\substituted_slabs\MAT_112_110_slab.cif,multiple adsorption site structure
MAT_112,Nb,0.8,0.1999999999999999,Ru0.80Nb0.20Ox,O2,0,data\substituted_adsorbates\MAT_112_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_112_110_slab.cif,multiple adsorption site structure
MAT_112,Nb,0.8,0.1999999999999999,Ru0.80Nb0.20Ox,O2,1,data\substituted_adsorbates\MAT_112_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_112_110_slab.cif,multiple adsorption site structure
MAT_112,Nb,0.8,0.1999999999999999,Ru0.80Nb0.20Ox,O2,2,data\substituted_adsorbates\MAT_112_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_112_110_slab.cif,multiple adsorption site structure
MAT_112,Nb,0.8,0.1999999999999999,Ru0.80Nb0.20Ox,N2O,0,data\substituted_adsorbates\MAT_112_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_112_110_slab.cif,multiple adsorption site structure
MAT_112,Nb,0.8,0.1999999999999999,Ru0.80Nb0.20Ox,N2O,1,data\substituted_adsorbates\MAT_112_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_112_110_slab.cif,multiple adsorption site structure
MAT_112,Nb,0.8,0.1999999999999999,Ru0.80Nb0.20Ox,N2O,2,data\substituted_adsorbates\MAT_112_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_112_110_slab.cif,multiple adsorption site structure
MAT_113,Nb,0.6,0.4,Ru0.60Nb0.40Ox,O,0,data\substituted_adsorbates\MAT_113_O_site0_adsorbed.cif,data\substituted_slabs\MAT_113_110_slab.cif,multiple adsorption site structure
MAT_113,Nb,0.6,0.4,Ru0.60Nb0.40Ox,O,1,data\substituted_adsorbates\MAT_113_O_site1_adsorbed.cif,data\substituted_slabs\MAT_113_110_slab.cif,multiple adsorption site structure
MAT_113,Nb,0.6,0.4,Ru0.60Nb0.40Ox,O,2,data\substituted_adsorbates\MAT_113_O_site2_adsorbed.cif,data\substituted_slabs\MAT_113_110_slab.cif,multiple adsorption site structure
MAT_113,Nb,0.6,0.4,Ru0.60Nb0.40Ox,O2,0,data\substituted_adsorbates\MAT_113_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_113_110_slab.cif,multiple adsorption site structure
MAT_113,Nb,0.6,0.4,Ru0.60Nb0.40Ox,O2,1,data\substituted_adsorbates\MAT_113_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_113_110_slab.cif,multiple adsorption site structure
MAT_113,Nb,0.6,0.4,Ru0.60Nb0.40Ox,O2,2,data\substituted_adsorbates\MAT_113_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_113_110_slab.cif,multiple adsorption site structure
MAT_113,Nb,0.6,0.4,Ru0.60Nb0.40Ox,N2O,0,data\substituted_adsorbates\MAT_113_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_113_110_slab.cif,multiple adsorption site structure
MAT_113,Nb,0.6,0.4,Ru0.60Nb0.40Ox,N2O,1,data\substituted_adsorbates\MAT_113_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_113_110_slab.cif,multiple adsorption site structure
MAT_113,Nb,0.6,0.4,Ru0.60Nb0.40Ox,N2O,2,data\substituted_adsorbates\MAT_113_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_113_110_slab.cif,multiple adsorption site structure
MAT_114,Nb,0.4,0.6,Ru0.40Nb0.60Ox,O,0,data\substituted_adsorbates\MAT_114_O_site0_adsorbed.cif,data\substituted_slabs\MAT_114_110_slab.cif,multiple adsorption site structure
MAT_114,Nb,0.4,0.6,Ru0.40Nb0.60Ox,O,1,data\substituted_adsorbates\MAT_114_O_site1_adsorbed.cif,data\substituted_slabs\MAT_114_110_slab.cif,multiple adsorption site structure
MAT_114,Nb,0.4,0.6,Ru0.40Nb0.60Ox,O,2,data\substituted_adsorbates\MAT_114_O_site2_adsorbed.cif,data\substituted_slabs\MAT_114_110_slab.cif,multiple adsorption site structure
MAT_114,Nb,0.4,0.6,Ru0.40Nb0.60Ox,O2,0,data\substituted_adsorbates\MAT_114_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_114_110_slab.cif,multiple adsorption site structure
MAT_114,Nb,0.4,0.6,Ru0.40Nb0.60Ox,O2,1,data\substituted_adsorbates\MAT_114_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_114_110_slab.cif,multiple adsorption site structure
MAT_114,Nb,0.4,0.6,Ru0.40Nb0.60Ox,O2,2,data\substituted_adsorbates\MAT_114_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_114_110_slab.cif,multiple adsorption site structure
MAT_114,Nb,0.4,0.6,Ru0.40Nb0.60Ox,N2O,0,data\substituted_adsorbates\MAT_114_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_114_110_slab.cif,multiple adsorption site structure
MAT_114,Nb,0.4,0.6,Ru0.40Nb0.60Ox,N2O,1,data\substituted_adsorbates\MAT_114_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_114_110_slab.cif,multiple adsorption site structure
MAT_114,Nb,0.4,0.6,Ru0.40Nb0.60Ox,N2O,2,data\substituted_adsorbates\MAT_114_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_114_110_slab.cif,multiple adsorption site structure
MAT_115,Nb,0.2,0.8,Ru0.20Nb0.80Ox,O,0,data\substituted_adsorbates\MAT_115_O_site0_adsorbed.cif,data\substituted_slabs\MAT_115_110_slab.cif,multiple adsorption site structure
MAT_115,Nb,0.2,0.8,Ru0.20Nb0.80Ox,O,1,data\substituted_adsorbates\MAT_115_O_site1_adsorbed.cif,data\substituted_slabs\MAT_115_110_slab.cif,multiple adsorption site structure
MAT_115,Nb,0.2,0.8,Ru0.20Nb0.80Ox,O,2,data\substituted_adsorbates\MAT_115_O_site2_adsorbed.cif,data\substituted_slabs\MAT_115_110_slab.cif,multiple adsorption site structure
MAT_115,Nb,0.2,0.8,Ru0.20Nb0.80Ox,O2,0,data\substituted_adsorbates\MAT_115_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_115_110_slab.cif,multiple adsorption site structure
MAT_115,Nb,0.2,0.8,Ru0.20Nb0.80Ox,O2,1,data\substituted_adsorbates\MAT_115_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_115_110_slab.cif,multiple adsorption site structure
MAT_115,Nb,0.2,0.8,Ru0.20Nb0.80Ox,O2,2,data\substituted_adsorbates\MAT_115_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_115_110_slab.cif,multiple adsorption site structure
MAT_115,Nb,0.2,0.8,Ru0.20Nb0.80Ox,N2O,0,data\substituted_adsorbates\MAT_115_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_115_110_slab.cif,multiple adsorption site structure
MAT_115,Nb,0.2,0.8,Ru0.20Nb0.80Ox,N2O,1,data\substituted_adsorbates\MAT_115_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_115_110_slab.cif,multiple adsorption site structure
MAT_115,Nb,0.2,0.8,Ru0.20Nb0.80Ox,N2O,2,data\substituted_adsorbates\MAT_115_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_115_110_slab.cif,multiple adsorption site structure
MAT_117,Mo,0.8,0.1999999999999999,Ru0.80Mo0.20Ox,O,0,data\substituted_adsorbates\MAT_117_O_site0_adsorbed.cif,data\substituted_slabs\MAT_117_110_slab.cif,multiple adsorption site structure
MAT_117,Mo,0.8,0.1999999999999999,Ru0.80Mo0.20Ox,O,1,data\substituted_adsorbates\MAT_117_O_site1_adsorbed.cif,data\substituted_slabs\MAT_117_110_slab.cif,multiple adsorption site structure
MAT_117,Mo,0.8,0.1999999999999999,Ru0.80Mo0.20Ox,O,2,data\substituted_adsorbates\MAT_117_O_site2_adsorbed.cif,data\substituted_slabs\MAT_117_110_slab.cif,multiple adsorption site structure
MAT_117,Mo,0.8,0.1999999999999999,Ru0.80Mo0.20Ox,O2,0,data\substituted_adsorbates\MAT_117_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_117_110_slab.cif,multiple adsorption site structure
MAT_117,Mo,0.8,0.1999999999999999,Ru0.80Mo0.20Ox,O2,1,data\substituted_adsorbates\MAT_117_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_117_110_slab.cif,multiple adsorption site structure
MAT_117,Mo,0.8,0.1999999999999999,Ru0.80Mo0.20Ox,O2,2,data\substituted_adsorbates\MAT_117_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_117_110_slab.cif,multiple adsorption site structure
MAT_117,Mo,0.8,0.1999999999999999,Ru0.80Mo0.20Ox,N2O,0,data\substituted_adsorbates\MAT_117_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_117_110_slab.cif,multiple adsorption site structure
MAT_117,Mo,0.8,0.1999999999999999,Ru0.80Mo0.20Ox,N2O,1,data\substituted_adsorbates\MAT_117_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_117_110_slab.cif,multiple adsorption site structure
MAT_117,Mo,0.8,0.1999999999999999,Ru0.80Mo0.20Ox,N2O,2,data\substituted_adsorbates\MAT_117_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_117_110_slab.cif,multiple adsorption site structure
MAT_118,Mo,0.6,0.4,Ru0.60Mo0.40Ox,O,0,data\substituted_adsorbates\MAT_118_O_site0_adsorbed.cif,data\substituted_slabs\MAT_118_110_slab.cif,multiple adsorption site structure
MAT_118,Mo,0.6,0.4,Ru0.60Mo0.40Ox,O,1,data\substituted_adsorbates\MAT_118_O_site1_adsorbed.cif,data\substituted_slabs\MAT_118_110_slab.cif,multiple adsorption site structure
MAT_118,Mo,0.6,0.4,Ru0.60Mo0.40Ox,O,2,data\substituted_adsorbates\MAT_118_O_site2_adsorbed.cif,data\substituted_slabs\MAT_118_110_slab.cif,multiple adsorption site structure
MAT_118,Mo,0.6,0.4,Ru0.60Mo0.40Ox,O2,0,data\substituted_adsorbates\MAT_118_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_118_110_slab.cif,multiple adsorption site structure
MAT_118,Mo,0.6,0.4,Ru0.60Mo0.40Ox,O2,1,data\substituted_adsorbates\MAT_118_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_118_110_slab.cif,multiple adsorption site structure
MAT_118,Mo,0.6,0.4,Ru0.60Mo0.40Ox,O2,2,data\substituted_adsorbates\MAT_118_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_118_110_slab.cif,multiple adsorption site structure
MAT_118,Mo,0.6,0.4,Ru0.60Mo0.40Ox,N2O,0,data\substituted_adsorbates\MAT_118_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_118_110_slab.cif,multiple adsorption site structure
MAT_118,Mo,0.6,0.4,Ru0.60Mo0.40Ox,N2O,1,data\substituted_adsorbates\MAT_118_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_118_110_slab.cif,multiple adsorption site structure
MAT_118,Mo,0.6,0.4,Ru0.60Mo0.40Ox,N2O,2,data\substituted_adsorbates\MAT_118_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_118_110_slab.cif,multiple adsorption site structure
MAT_119,Mo,0.4,0.6,Ru0.40Mo0.60Ox,O,0,data\substituted_adsorbates\MAT_119_O_site0_adsorbed.cif,data\substituted_slabs\MAT_119_110_slab.cif,multiple adsorption site structure
MAT_119,Mo,0.4,0.6,Ru0.40Mo0.60Ox,O,1,data\substituted_adsorbates\MAT_119_O_site1_adsorbed.cif,data\substituted_slabs\MAT_119_110_slab.cif,multiple adsorption site structure
MAT_119,Mo,0.4,0.6,Ru0.40Mo0.60Ox,O,2,data\substituted_adsorbates\MAT_119_O_site2_adsorbed.cif,data\substituted_slabs\MAT_119_110_slab.cif,multiple adsorption site structure
MAT_119,Mo,0.4,0.6,Ru0.40Mo0.60Ox,O2,0,data\substituted_adsorbates\MAT_119_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_119_110_slab.cif,multiple adsorption site structure
MAT_119,Mo,0.4,0.6,Ru0.40Mo0.60Ox,O2,1,data\substituted_adsorbates\MAT_119_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_119_110_slab.cif,multiple adsorption site structure
MAT_119,Mo,0.4,0.6,Ru0.40Mo0.60Ox,O2,2,data\substituted_adsorbates\MAT_119_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_119_110_slab.cif,multiple adsorption site structure
MAT_119,Mo,0.4,0.6,Ru0.40Mo0.60Ox,N2O,0,data\substituted_adsorbates\MAT_119_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_119_110_slab.cif,multiple adsorption site structure
MAT_119,Mo,0.4,0.6,Ru0.40Mo0.60Ox,N2O,1,data\substituted_adsorbates\MAT_119_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_119_110_slab.cif,multiple adsorption site structure
MAT_119,Mo,0.4,0.6,Ru0.40Mo0.60Ox,N2O,2,data\substituted_adsorbates\MAT_119_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_119_110_slab.cif,multiple adsorption site structure
MAT_120,Mo,0.2,0.8,Ru0.20Mo0.80Ox,O,0,data\substituted_adsorbates\MAT_120_O_site0_adsorbed.cif,data\substituted_slabs\MAT_120_110_slab.cif,multiple adsorption site structure
MAT_120,Mo,0.2,0.8,Ru0.20Mo0.80Ox,O,1,data\substituted_adsorbates\MAT_120_O_site1_adsorbed.cif,data\substituted_slabs\MAT_120_110_slab.cif,multiple adsorption site structure
MAT_120,Mo,0.2,0.8,Ru0.20Mo0.80Ox,O,2,data\substituted_adsorbates\MAT_120_O_site2_adsorbed.cif,data\substituted_slabs\MAT_120_110_slab.cif,multiple adsorption site structure
MAT_120,Mo,0.2,0.8,Ru0.20Mo0.80Ox,O2,0,data\substituted_adsorbates\MAT_120_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_120_110_slab.cif,multiple adsorption site structure
MAT_120,Mo,0.2,0.8,Ru0.20Mo0.80Ox,O2,1,data\substituted_adsorbates\MAT_120_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_120_110_slab.cif,multiple adsorption site structure
MAT_120,Mo,0.2,0.8,Ru0.20Mo0.80Ox,O2,2,data\substituted_adsorbates\MAT_120_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_120_110_slab.cif,multiple adsorption site structure
MAT_120,Mo,0.2,0.8,Ru0.20Mo0.80Ox,N2O,0,data\substituted_adsorbates\MAT_120_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_120_110_slab.cif,multiple adsorption site structure
MAT_120,Mo,0.2,0.8,Ru0.20Mo0.80Ox,N2O,1,data\substituted_adsorbates\MAT_120_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_120_110_slab.cif,multiple adsorption site structure
MAT_120,Mo,0.2,0.8,Ru0.20Mo0.80Ox,N2O,2,data\substituted_adsorbates\MAT_120_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_120_110_slab.cif,multiple adsorption site structure
MAT_122,Rh,0.8,0.1999999999999999,Ru0.80Rh0.20Ox,O,0,data\substituted_adsorbates\MAT_122_O_site0_adsorbed.cif,data\substituted_slabs\MAT_122_110_slab.cif,multiple adsorption site structure
MAT_122,Rh,0.8,0.1999999999999999,Ru0.80Rh0.20Ox,O,1,data\substituted_adsorbates\MAT_122_O_site1_adsorbed.cif,data\substituted_slabs\MAT_122_110_slab.cif,multiple adsorption site structure
MAT_122,Rh,0.8,0.1999999999999999,Ru0.80Rh0.20Ox,O,2,data\substituted_adsorbates\MAT_122_O_site2_adsorbed.cif,data\substituted_slabs\MAT_122_110_slab.cif,multiple adsorption site structure
MAT_122,Rh,0.8,0.1999999999999999,Ru0.80Rh0.20Ox,O2,0,data\substituted_adsorbates\MAT_122_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_122_110_slab.cif,multiple adsorption site structure
MAT_122,Rh,0.8,0.1999999999999999,Ru0.80Rh0.20Ox,O2,1,data\substituted_adsorbates\MAT_122_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_122_110_slab.cif,multiple adsorption site structure
MAT_122,Rh,0.8,0.1999999999999999,Ru0.80Rh0.20Ox,O2,2,data\substituted_adsorbates\MAT_122_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_122_110_slab.cif,multiple adsorption site structure
MAT_122,Rh,0.8,0.1999999999999999,Ru0.80Rh0.20Ox,N2O,0,data\substituted_adsorbates\MAT_122_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_122_110_slab.cif,multiple adsorption site structure
MAT_122,Rh,0.8,0.1999999999999999,Ru0.80Rh0.20Ox,N2O,1,data\substituted_adsorbates\MAT_122_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_122_110_slab.cif,multiple adsorption site structure
MAT_122,Rh,0.8,0.1999999999999999,Ru0.80Rh0.20Ox,N2O,2,data\substituted_adsorbates\MAT_122_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_122_110_slab.cif,multiple adsorption site structure
MAT_123,Rh,0.6,0.4,Ru0.60Rh0.40Ox,O,0,data\substituted_adsorbates\MAT_123_O_site0_adsorbed.cif,data\substituted_slabs\MAT_123_110_slab.cif,multiple adsorption site structure
MAT_123,Rh,0.6,0.4,Ru0.60Rh0.40Ox,O,1,data\substituted_adsorbates\MAT_123_O_site1_adsorbed.cif,data\substituted_slabs\MAT_123_110_slab.cif,multiple adsorption site structure
MAT_123,Rh,0.6,0.4,Ru0.60Rh0.40Ox,O,2,data\substituted_adsorbates\MAT_123_O_site2_adsorbed.cif,data\substituted_slabs\MAT_123_110_slab.cif,multiple adsorption site structure
MAT_123,Rh,0.6,0.4,Ru0.60Rh0.40Ox,O2,0,data\substituted_adsorbates\MAT_123_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_123_110_slab.cif,multiple adsorption site structure
MAT_123,Rh,0.6,0.4,Ru0.60Rh0.40Ox,O2,1,data\substituted_adsorbates\MAT_123_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_123_110_slab.cif,multiple adsorption site structure
MAT_123,Rh,0.6,0.4,Ru0.60Rh0.40Ox,O2,2,data\substituted_adsorbates\MAT_123_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_123_110_slab.cif,multiple adsorption site structure
MAT_123,Rh,0.6,0.4,Ru0.60Rh0.40Ox,N2O,0,data\substituted_adsorbates\MAT_123_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_123_110_slab.cif,multiple adsorption site structure
MAT_123,Rh,0.6,0.4,Ru0.60Rh0.40Ox,N2O,1,data\substituted_adsorbates\MAT_123_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_123_110_slab.cif,multiple adsorption site structure
MAT_123,Rh,0.6,0.4,Ru0.60Rh0.40Ox,N2O,2,data\substituted_adsorbates\MAT_123_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_123_110_slab.cif,multiple adsorption site structure
MAT_124,Rh,0.4,0.6,Ru0.40Rh0.60Ox,O,0,data\substituted_adsorbates\MAT_124_O_site0_adsorbed.cif,data\substituted_slabs\MAT_124_110_slab.cif,multiple adsorption site structure
MAT_124,Rh,0.4,0.6,Ru0.40Rh0.60Ox,O,1,data\substituted_adsorbates\MAT_124_O_site1_adsorbed.cif,data\substituted_slabs\MAT_124_110_slab.cif,multiple adsorption site structure
MAT_124,Rh,0.4,0.6,Ru0.40Rh0.60Ox,O,2,data\substituted_adsorbates\MAT_124_O_site2_adsorbed.cif,data\substituted_slabs\MAT_124_110_slab.cif,multiple adsorption site structure
MAT_124,Rh,0.4,0.6,Ru0.40Rh0.60Ox,O2,0,data\substituted_adsorbates\MAT_124_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_124_110_slab.cif,multiple adsorption site structure
MAT_124,Rh,0.4,0.6,Ru0.40Rh0.60Ox,O2,1,data\substituted_adsorbates\MAT_124_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_124_110_slab.cif,multiple adsorption site structure
MAT_124,Rh,0.4,0.6,Ru0.40Rh0.60Ox,O2,2,data\substituted_adsorbates\MAT_124_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_124_110_slab.cif,multiple adsorption site structure
MAT_124,Rh,0.4,0.6,Ru0.40Rh0.60Ox,N2O,0,data\substituted_adsorbates\MAT_124_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_124_110_slab.cif,multiple adsorption site structure
MAT_124,Rh,0.4,0.6,Ru0.40Rh0.60Ox,N2O,1,data\substituted_adsorbates\MAT_124_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_124_110_slab.cif,multiple adsorption site structure
MAT_124,Rh,0.4,0.6,Ru0.40Rh0.60Ox,N2O,2,data\substituted_adsorbates\MAT_124_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_124_110_slab.cif,multiple adsorption site structure
MAT_125,Rh,0.2,0.8,Ru0.20Rh0.80Ox,O,0,data\substituted_adsorbates\MAT_125_O_site0_adsorbed.cif,data\substituted_slabs\MAT_125_110_slab.cif,multiple adsorption site structure
MAT_125,Rh,0.2,0.8,Ru0.20Rh0.80Ox,O,1,data\substituted_adsorbates\MAT_125_O_site1_adsorbed.cif,data\substituted_slabs\MAT_125_110_slab.cif,multiple adsorption site structure
MAT_125,Rh,0.2,0.8,Ru0.20Rh0.80Ox,O,2,data\substituted_adsorbates\MAT_125_O_site2_adsorbed.cif,data\substituted_slabs\MAT_125_110_slab.cif,multiple adsorption site structure
MAT_125,Rh,0.2,0.8,Ru0.20Rh0.80Ox,O2,0,data\substituted_adsorbates\MAT_125_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_125_110_slab.cif,multiple adsorption site structure
MAT_125,Rh,0.2,0.8,Ru0.20Rh0.80Ox,O2,1,data\substituted_adsorbates\MAT_125_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_125_110_slab.cif,multiple adsorption site structure
MAT_125,Rh,0.2,0.8,Ru0.20Rh0.80Ox,O2,2,data\substituted_adsorbates\MAT_125_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_125_110_slab.cif,multiple adsorption site structure
MAT_125,Rh,0.2,0.8,Ru0.20Rh0.80Ox,N2O,0,data\substituted_adsorbates\MAT_125_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_125_110_slab.cif,multiple adsorption site structure
MAT_125,Rh,0.2,0.8,Ru0.20Rh0.80Ox,N2O,1,data\substituted_adsorbates\MAT_125_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_125_110_slab.cif,multiple adsorption site structure
MAT_125,Rh,0.2,0.8,Ru0.20Rh0.80Ox,N2O,2,data\substituted_adsorbates\MAT_125_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_125_110_slab.cif,multiple adsorption site structure
MAT_127,Pd,0.8,0.1999999999999999,Ru0.80Pd0.20Ox,O,0,data\substituted_adsorbates\MAT_127_O_site0_adsorbed.cif,data\substituted_slabs\MAT_127_110_slab.cif,multiple adsorption site structure
MAT_127,Pd,0.8,0.1999999999999999,Ru0.80Pd0.20Ox,O,1,data\substituted_adsorbates\MAT_127_O_site1_adsorbed.cif,data\substituted_slabs\MAT_127_110_slab.cif,multiple adsorption site structure
MAT_127,Pd,0.8,0.1999999999999999,Ru0.80Pd0.20Ox,O,2,data\substituted_adsorbates\MAT_127_O_site2_adsorbed.cif,data\substituted_slabs\MAT_127_110_slab.cif,multiple adsorption site structure
MAT_127,Pd,0.8,0.1999999999999999,Ru0.80Pd0.20Ox,O2,0,data\substituted_adsorbates\MAT_127_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_127_110_slab.cif,multiple adsorption site structure
MAT_127,Pd,0.8,0.1999999999999999,Ru0.80Pd0.20Ox,O2,1,data\substituted_adsorbates\MAT_127_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_127_110_slab.cif,multiple adsorption site structure
MAT_127,Pd,0.8,0.1999999999999999,Ru0.80Pd0.20Ox,O2,2,data\substituted_adsorbates\MAT_127_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_127_110_slab.cif,multiple adsorption site structure
MAT_127,Pd,0.8,0.1999999999999999,Ru0.80Pd0.20Ox,N2O,0,data\substituted_adsorbates\MAT_127_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_127_110_slab.cif,multiple adsorption site structure
MAT_127,Pd,0.8,0.1999999999999999,Ru0.80Pd0.20Ox,N2O,1,data\substituted_adsorbates\MAT_127_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_127_110_slab.cif,multiple adsorption site structure
MAT_127,Pd,0.8,0.1999999999999999,Ru0.80Pd0.20Ox,N2O,2,data\substituted_adsorbates\MAT_127_N2O_site2_adsorbed.cif,data\substituted_slabs\MAT_127_110_slab.cif,multiple adsorption site structure
MAT_128,Pd,0.6,0.4,Ru0.60Pd0.40Ox,O,0,data\substituted_adsorbates\MAT_128_O_site0_adsorbed.cif,data\substituted_slabs\MAT_128_110_slab.cif,multiple adsorption site structure
MAT_128,Pd,0.6,0.4,Ru0.60Pd0.40Ox,O,1,data\substituted_adsorbates\MAT_128_O_site1_adsorbed.cif,data\substituted_slabs\MAT_128_110_slab.cif,multiple adsorption site structure
MAT_128,Pd,0.6,0.4,Ru0.60Pd0.40Ox,O,2,data\substituted_adsorbates\MAT_128_O_site2_adsorbed.cif,data\substituted_slabs\MAT_128_110_slab.cif,multiple adsorption site structure
MAT_128,Pd,0.6,0.4,Ru0.60Pd0.40Ox,O2,0,data\substituted_adsorbates\MAT_128_O2_site0_adsorbed.cif,data\substituted_slabs\MAT_128_110_slab.cif,multiple adsorption site structure
MAT_128,Pd,0.6,0.4,Ru0.60Pd0.40Ox,O2,1,data\substituted_adsorbates\MAT_128_O2_site1_adsorbed.cif,data\substituted_slabs\MAT_128_110_slab.cif,multiple adsorption site structure
MAT_128,Pd,0.6,0.4,Ru0.60Pd0.40Ox,O2,2,data\substituted_adsorbates\MAT_128_O2_site2_adsorbed.cif,data\substituted_slabs\MAT_128_110_slab.cif,multiple adsorption site structure
MAT_128,Pd,0.6,0.4,Ru0.60Pd0.40Ox,N2O,0,data\substituted_adsorbates\MAT_128_N2O_site0_adsorbed.cif,data\substituted_slabs\MAT_128_110_slab.cif,multiple adsorption site structure
MAT_128,Pd,0.6,0.4,Ru0.60Pd0.40Ox,N2O,1,data\substituted_adsorbates\MAT_128_N2O_site1_adsorbed.cif,data\substituted_slabs\MAT_128_110_slab.cif,multiple adsorption site structure
