material_id,M_element,Ru_fraction,M_fraction,nominal_formula,vacancy_site_index,vacancy_structure_file,predicted_energy_eV,backend,status
MAT_142,In,0.8,0.1999999999999999,Ru0.80In0.20Ox,2,data\vacancies\MAT_142_vacancy_site2.cif,-304.8773085590597,uma-s-1p2,success
MAT_143,In,0.6,0.4,Ru0.60In0.40Ox,0,data\vacancies\MAT_143_vacancy_site0.cif,-289.28064246846174,uma-s-1p2,success
MAT_143,In,0.6,0.4,Ru0.60In0.40Ox,1,data\vacancies\MAT_143_vacancy_site1.cif,-289.7165959359027,uma-s-1p2,success
MAT_143,In,0.6,0.4,Ru0.60In0.40Ox,2,data\vacancies\MAT_143_vacancy_site2.cif,-287.576745935791,uma-s-1p2,success
MAT_144,In,0.4,0.6,Ru0.40In0.60Ox,0,data\vacancies\MAT_144_vacancy_site0.cif,-256.13706721090324,uma-s-1p2,success
MAT_144,In,0.4,0.6,Ru0.40In0.60Ox,1,data\vacancies\MAT_144_vacancy_site1.cif,-256.5039881272443,uma-s-1p2,success
MAT_144,In,0.4,0.6,Ru0.40In0.60Ox,2,data\vacancies\MAT_144_vacancy_site2.cif,-255.88177791351032,uma-s-1p2,success
MAT_145,In,0.2,0.8,Ru0.20In0.80Ox,0,data\vacancies\MAT_145_vacancy_site0.cif,-242.4429171911979,uma-s-1p2,success
MAT_145,In,0.2,0.8,Ru0.20In0.80Ox,1,data\vacancies\MAT_145_vacancy_site1.cif,-242.1460748577805,uma-s-1p2,success
MAT_145,In,0.2,0.8,Ru0.20In0.80Ox,2,data\vacancies\MAT_145_vacancy_site2.cif,-242.195280862881,uma-s-1p2,success
MAT_147,Sn,0.8,0.1999999999999999,Ru0.80Sn0.20Ox,0,data\vacancies\MAT_147_vacancy_site0.cif,-317.28064113324535,uma-s-1p2,success
MAT_147,Sn,0.8,0.1999999999999999,Ru0.80Sn0.20Ox,1,data\vacancies\MAT_147_vacancy_site1.cif,-316.32383187359164,uma-s-1p2,success
MAT_147,Sn,0.8,0.1999999999999999,Ru0.80Sn0.20Ox,2,data\vacancies\MAT_147_vacancy_site2.cif,-315.4233943474768,uma-s-1p2,success
MAT_148,Sn,0.6,0.4,Ru0.60Sn0.40Ox,0,data\vacancies\MAT_148_vacancy_site0.cif,-306.0035586346874,uma-s-1p2,success
MAT_148,Sn,0.6,0.4,Ru0.60Sn0.40Ox,1,data\vacancies\MAT_148_vacancy_site1.cif,-305.62345818430555,uma-s-1p2,success
MAT_148,Sn,0.6,0.4,Ru0.60Sn0.40Ox,2,data\vacancies\MAT_148_vacancy_site2.cif,-304.0884834428001,uma-s-1p2,success
MAT_149,Sn,0.4,0.6,Ru0.40Sn0.60Ox,0,data\vacancies\MAT_149_vacancy_site0.cif,-287.19240175246125,uma-s-1p2,success
MAT_149,Sn,0.4,0.6,Ru0.40Sn0.60Ox,1,data\vacancies\MAT_149_vacancy_site1.cif,-286.86997131162167,uma-s-1p2,success
MAT_149,Sn,0.4,0.6,Ru0.40Sn0.60Ox,2,data\vacancies\MAT_149_vacancy_site2.cif,-287.23015333064177,uma-s-1p2,success
MAT_150,Sn,0.2,0.8,Ru0.20Sn0.80Ox,0,data\vacancies\MAT_150_vacancy_site0.cif,-280.7474054663079,uma-s-1p2,success
MAT_150,Sn,0.2,0.8,Ru0.20Sn0.80Ox,1,data\vacancies\MAT_150_vacancy_site1.cif,-278.4958204884013,uma-s-1p2,success
MAT_150,Sn,0.2,0.8,Ru0.20Sn0.80Ox,2,data\vacancies\MAT_150_vacancy_site2.cif,-280.7884666473043,uma-s-1p2,success
MAT_152,Ba,0.8,0.1999999999999999,Ru0.80Ba0.20Ox,0,data\vacancies\MAT_152_vacancy_site0.cif,-277.9983247264297,uma-s-1p2,success
MAT_152,Ba,0.8,0.1999999999999999,Ru0.80Ba0.20Ox,1,data\vacancies\MAT_152_vacancy_site1.cif,-273.63151981738633,uma-s-1p2,success
MAT_152,Ba,0.8,0.1999999999999999,Ru0.80Ba0.20Ox,2,data\vacancies\MAT_152_vacancy_site2.cif,-272.65541053218215,uma-s-1p2,success
MAT_153,Ba,0.6,0.4,Ru0.60Ba0.40Ox,0,data\vacancies\MAT_153_vacancy_site0.cif,-242.7199263273527,uma-s-1p2,success
MAT_153,Ba,0.6,0.4,Ru0.60Ba0.40Ox,1,data\vacancies\MAT_153_vacancy_site1.cif,-241.32940428927276,uma-s-1p2,success
MAT_153,Ba,0.6,0.4,Ru0.60Ba0.40Ox,2,data\vacancies\MAT_153_vacancy_site2.cif,-237.33852038769749,uma-s-1p2,success
MAT_154,Ba,0.4,0.6,Ru0.40Ba0.60Ox,0,data\vacancies\MAT_154_vacancy_site0.cif,-178.1335138073743,uma-s-1p2,success
MAT_154,Ba,0.4,0.6,Ru0.40Ba0.60Ox,1,data\vacancies\MAT_154_vacancy_site1.cif,-176.9921876116062,uma-s-1p2,success
MAT_154,Ba,0.4,0.6,Ru0.40Ba0.60Ox,2,data\vacancies\MAT_154_vacancy_site2.cif,-178.18654520215745,uma-s-1p2,success
MAT_155,Ba,0.2,0.8,Ru0.20Ba0.80Ox,0,data\vacancies\MAT_155_vacancy_site0.cif,-155.07458734914223,uma-s-1p2,success
MAT_155,Ba,0.2,0.8,Ru0.20Ba0.80Ox,1,data\vacancies\MAT_155_vacancy_site1.cif,-152.87598721466804,uma-s-1p2,success
MAT_155,Ba,0.2,0.8,Ru0.20Ba0.80Ox,2,data\vacancies\MAT_155_vacancy_site2.cif,-155.32059229295794,uma-s-1p2,success
MAT_157,La,0.8,0.1999999999999999,Ru0.80La0.20Ox,0,data\vacancies\MAT_157_vacancy_site0.cif,-252.72066137880273,uma-s-1p2,success
MAT_157,La,0.8,0.1999999999999999,Ru0.80La0.20Ox,1,data\vacancies\MAT_157_vacancy_site1.cif,-250.64495347079932,uma-s-1p2,success
MAT_157,La,0.8,0.1999999999999999,Ru0.80La0.20Ox,2,data\vacancies\MAT_157_vacancy_site2.cif,-249.7130593249673,uma-s-1p2,success
MAT_158,La,0.6,0.4,Ru0.60La0.40Ox,0,data\vacancies\MAT_158_vacancy_site0.cif,-207.04781505257023,uma-s-1p2,success
MAT_158,La,0.6,0.4,Ru0.60La0.40Ox,1,data\vacancies\MAT_158_vacancy_site1.cif,-207.49224720501374,uma-s-1p2,success
MAT_158,La,0.6,0.4,Ru0.60La0.40Ox,2,data\vacancies\MAT_158_vacancy_site2.cif,-203.96801945018893,uma-s-1p2,success
MAT_159,La,0.4,0.6,Ru0.40La0.60Ox,0,data\vacancies\MAT_159_vacancy_site0.cif,-118.66847913726772,uma-s-1p2,success
MAT_159,La,0.4,0.6,Ru0.40La0.60Ox,1,data\vacancies\MAT_159_vacancy_site1.cif,-119.24747761408443,uma-s-1p2,success
MAT_159,La,0.4,0.6,Ru0.40La0.60Ox,2,data\vacancies\MAT_159_vacancy_site2.cif,-118.79091288430166,uma-s-1p2,success
MAT_160,La,0.2,0.8,Ru0.20La0.80Ox,0,data\vacancies\MAT_160_vacancy_site0.cif,-79.03073296052531,uma-s-1p2,success
MAT_160,La,0.2,0.8,Ru0.20La0.80Ox,1,data\vacancies\MAT_160_vacancy_site1.cif,-78.32427092109145,uma-s-1p2,success
MAT_160,La,0.2,0.8,Ru0.20La0.80Ox,2,data\vacancies\MAT_160_vacancy_site2.cif,-79.26321201105276,uma-s-1p2,success
MAT_162,Ce,0.8,0.1999999999999999,Ru0.80Ce0.20Ox,0,data\vacancies\MAT_162_vacancy_site0.cif,-332.70791644376305,uma-s-1p2,success
MAT_162,Ce,0.8,0.1999999999999999,Ru0.80Ce0.20Ox,1,data\vacancies\MAT_162_vacancy_site1.cif,-332.44754580259354,uma-s-1p2,success
MAT_162,Ce,0.8,0.1999999999999999,Ru0.80Ce0.20Ox,2,data\vacancies\MAT_162_vacancy_site2.cif,-331.57167849086017,uma-s-1p2,success
MAT_163,Ce,0.6,0.4,Ru0.60Ce0.40Ox,0,data\vacancies\MAT_163_vacancy_site0.cif,-328.2987255023491,uma-s-1p2,success
MAT_163,Ce,0.6,0.4,Ru0.60Ce0.40Ox,1,data\vacancies\MAT_163_vacancy_site1.cif,-329.9687488095258,uma-s-1p2,success
MAT_163,Ce,0.6,0.4,Ru0.60Ce0.40Ox,2,data\vacancies\MAT_163_vacancy_site2.cif,-327.03144810418763,uma-s-1p2,success
MAT_164,Ce,0.4,0.6,Ru0.40Ce0.60Ox,0,data\vacancies\MAT_164_vacancy_site0.cif,-320.87492655617416,uma-s-1p2,success
MAT_164,Ce,0.4,0.6,Ru0.40Ce0.60Ox,1,data\vacancies\MAT_164_vacancy_site1.cif,-322.70348989090195,uma-s-1p2,success
MAT_164,Ce,0.4,0.6,Ru0.40Ce0.60Ox,2,data\vacancies\MAT_164_vacancy_site2.cif,-321.13846414400376,uma-s-1p2,success
MAT_165,Ce,0.2,0.8,Ru0.20Ce0.80Ox,0,data\vacancies\MAT_165_vacancy_site0.cif,-317.9765633809762,uma-s-1p2,success
MAT_165,Ce,0.2,0.8,Ru0.20Ce0.80Ox,1,data\vacancies\MAT_165_vacancy_site1.cif,-318.36150237220784,uma-s-1p2,success
MAT_165,Ce,0.2,0.8,Ru0.20Ce0.80Ox,2,data\vacancies\MAT_165_vacancy_site2.cif,-318.30565035001734,uma-s-1p2,success
MAT_167,Pr,0.8,0.1999999999999999,Ru0.80Pr0.20Ox,0,data\vacancies\MAT_167_vacancy_site0.cif,-291.06199816844804,uma-s-1p2,success
MAT_167,Pr,0.8,0.1999999999999999,Ru0.80Pr0.20Ox,1,data\vacancies\MAT_167_vacancy_site1.cif,-288.8469397430426,uma-s-1p2,success
MAT_167,Pr,0.8,0.1999999999999999,Ru0.80Pr0.20Ox,2,data\vacancies\MAT_167_vacancy_site2.cif,-287.8472883876436,uma-s-1p2,success
MAT_168,Pr,0.6,0.4,Ru0.60Pr0.40Ox,0,data\vacancies\MAT_168_vacancy_site0.cif,-264.51107543101534,uma-s-1p2,success
MAT_168,Pr,0.6,0.4,Ru0.60Pr0.40Ox,1,data\vacancies\MAT_168_vacancy_site1.cif,-264.8544364345185,uma-s-1p2,success
MAT_168,Pr,0.6,0.4,Ru0.60Pr0.40Ox,2,data\vacancies\MAT_168_vacancy_site2.cif,-261.294974883925,uma-s-1p2,success
MAT_169,Pr,0.4,0.6,Ru0.40Pr0.60Ox,0,data\vacancies\MAT_169_vacancy_site0.cif,-214.5537164031516,uma-s-1p2,success
MAT_169,Pr,0.4,0.6,Ru0.40Pr0.60Ox,1,data\vacancies\MAT_169_vacancy_site1.cif,-214.98053338248297,uma-s-1p2,success
MAT_169,Pr,0.4,0.6,Ru0.40Pr0.60Ox,2,data\vacancies\MAT_169_vacancy_site2.cif,-214.66098415354782,uma-s-1p2,success
MAT_170,Pr,0.2,0.8,Ru0.20Pr0.80Ox,0,data\vacancies\MAT_170_vacancy_site0.cif,-194.5441595097102,uma-s-1p2,success
MAT_170,Pr,0.2,0.8,Ru0.20Pr0.80Ox,1,data\vacancies\MAT_170_vacancy_site1.cif,-193.29352943250996,uma-s-1p2,success
MAT_170,Pr,0.2,0.8,Ru0.20Pr0.80Ox,2,data\vacancies\MAT_170_vacancy_site2.cif,-194.7248945953906,uma-s-1p2,success
MAT_172,Nd,0.8,0.1999999999999999,Ru0.80Nd0.20Ox,0,data\vacancies\MAT_172_vacancy_site0.cif,-292.0794046361351,uma-s-1p2,success
MAT_172,Nd,0.8,0.1999999999999999,Ru0.80Nd0.20Ox,1,data\vacancies\MAT_172_vacancy_site1.cif,-290.24054095703804,uma-s-1p2,success
MAT_172,Nd,0.8,0.1999999999999999,Ru0.80Nd0.20Ox,2,data\vacancies\MAT_172_vacancy_site2.cif,-289.242342109769,uma-s-1p2,success
MAT_173,Nd,0.6,0.4,Ru0.60Nd0.40Ox,0,data\vacancies\MAT_173_vacancy_site0.cif,-266.3207090902628,uma-s-1p2,success
MAT_173,Nd,0.6,0.4,Ru0.60Nd0.40Ox,1,data\vacancies\MAT_173_vacancy_site1.cif,-266.94076350376866,uma-s-1p2,success
MAT_173,Nd,0.6,0.4,Ru0.60Nd0.40Ox,2,data\vacancies\MAT_173_vacancy_site2.cif,-263.4760744341422,uma-s-1p2,success
MAT_174,Nd,0.4,0.6,Ru0.40Nd0.60Ox,0,data\vacancies\MAT_174_vacancy_site0.cif,-217.9764337237168,uma-s-1p2,success
MAT_174,Nd,0.4,0.6,Ru0.40Nd0.60Ox,1,data\vacancies\MAT_174_vacancy_site1.cif,-218.65163989191547,uma-s-1p2,success
MAT_174,Nd,0.4,0.6,Ru0.40Nd0.60Ox,2,data\vacancies\MAT_174_vacancy_site2.cif,-218.0102148613753,uma-s-1p2,success
MAT_175,Nd,0.2,0.8,Ru0.20Nd0.80Ox,0,data\vacancies\MAT_175_vacancy_site0.cif,-198.43390785883622,uma-s-1p2,success
MAT_175,Nd,0.2,0.8,Ru0.20Nd0.80Ox,1,data\vacancies\MAT_175_vacancy_site1.cif,-197.32446089196048,uma-s-1p2,success
MAT_175,Nd,0.2,0.8,Ru0.20Nd0.80Ox,2,data\vacancies\MAT_175_vacancy_site2.cif,-198.51863578664506,uma-s-1p2,success
MAT_177,Sm,0.8,0.1999999999999999,Ru0.80Sm0.20Ox,0,data\vacancies\MAT_177_vacancy_site0.cif,-291.0880709452589,uma-s-1p2,success
MAT_177,Sm,0.8,0.1999999999999999,Ru0.80Sm0.20Ox,1,data\vacancies\MAT_177_vacancy_site1.cif,-289.80632525579585,uma-s-1p2,success
MAT_177,Sm,0.8,0.1999999999999999,Ru0.80Sm0.20Ox,2,data\vacancies\MAT_177_vacancy_site2.cif,-288.8176755146314,uma-s-1p2,success
MAT_178,Sm,0.6,0.4,Ru0.60Sm0.40Ox,0,data\vacancies\MAT_178_vacancy_site0.cif,-265.4181936535062,uma-s-1p2,success
MAT_178,Sm,0.6,0.4,Ru0.60Sm0.40Ox,1,data\vacancies\MAT_178_vacancy_site1.cif,-266.3013217636197,uma-s-1p2,success
MAT_178,Sm,0.6,0.4,Ru0.60Sm0.40Ox,2,data\vacancies\MAT_178_vacancy_site2.cif,-263.12949830521836,uma-s-1p2,success
MAT_179,Sm,0.4,0.6,Ru0.40Sm0.60Ox,0,data\vacancies\MAT_179_vacancy_site0.cif,-216.70444802562665,uma-s-1p2,success
MAT_179,Sm,0.4,0.6,Ru0.40Sm0.60Ox,1,data\vacancies\MAT_179_vacancy_site1.cif,-217.65742458156387,uma-s-1p2,success
MAT_179,Sm,0.4,0.6,Ru0.40Sm0.60Ox,2,data\vacancies\MAT_179_vacancy_site2.cif,-216.64832447930328,uma-s-1p2,success
MAT_180,Sm,0.2,0.8,Ru0.20Sm0.80Ox,0,data\vacancies\MAT_180_vacancy_site0.cif,-196.1068090482293,uma-s-1p2,success
MAT_180,Sm,0.2,0.8,Ru0.20Sm0.80Ox,1,data\vacancies\MAT_180_vacancy_site1.cif,-195.16573599989044,uma-s-1p2,success
MAT_180,Sm,0.2,0.8,Ru0.20Sm0.80Ox,2,data\vacancies\MAT_180_vacancy_site2.cif,-196.09169520470238,uma-s-1p2,success
MAT_182,Gd,0.8,0.1999999999999999,Ru0.80Gd0.20Ox,0,data\vacancies\MAT_182_vacancy_site0.cif,-316.2622298204658,uma-s-1p2,success
MAT_182,Gd,0.8,0.1999999999999999,Ru0.80Gd0.20Ox,1,data\vacancies\MAT_182_vacancy_site1.cif,-315.50989804272507,uma-s-1p2,success
MAT_182,Gd,0.8,0.1999999999999999,Ru0.80Gd0.20Ox,2,data\vacancies\MAT_182_vacancy_site2.cif,-314.5693018463961,uma-s-1p2,success
MAT_183,Gd,0.6,0.4,Ru0.60Gd0.40Ox,0,data\vacancies\MAT_183_vacancy_site0.cif,-303.22275394742104,uma-s-1p2,success
MAT_183,Gd,0.6,0.4,Ru0.60Gd0.40Ox,1,data\vacancies\MAT_183_vacancy_site1.cif,-304.4730387102358,uma-s-1p2,success
MAT_183,Gd,0.6,0.4,Ru0.60Gd0.40Ox,2,data\vacancies\MAT_183_vacancy_site2.cif,-301.5102500167502,uma-s-1p2,success
MAT_184,Gd,0.4,0.6,Ru0.40Gd0.60Ox,0,data\vacancies\MAT_184_vacancy_site0.cif,-279.96679243658616,uma-s-1p2,success
MAT_184,Gd,0.4,0.6,Ru0.40Gd0.60Ox,1,data\vacancies\MAT_184_vacancy_site1.cif,-281.22254139760406,uma-s-1p2,success
MAT_184,Gd,0.4,0.6,Ru0.40Gd0.60Ox,2,data\vacancies\MAT_184_vacancy_site2.cif,-279.8505068174112,uma-s-1p2,success
MAT_185,Gd,0.2,0.8,Ru0.20Gd0.80Ox,0,data\vacancies\MAT_185_vacancy_site0.cif,-273.22940054312744,uma-s-1p2,success
MAT_185,Gd,0.2,0.8,Ru0.20Gd0.80Ox,1,data\vacancies\MAT_185_vacancy_site1.cif,-272.87220402723534,uma-s-1p2,success
MAT_185,Gd,0.2,0.8,Ru0.20Gd0.80Ox,2,data\vacancies\MAT_185_vacancy_site2.cif,-273.11426391217617,uma-s-1p2,success
MAT_187,Tb,0.8,0.1999999999999999,Ru0.80Tb0.20Ox,0,data\vacancies\MAT_187_vacancy_site0.cif,-302.2012684717007,uma-s-1p2,success
MAT_187,Tb,0.8,0.1999999999999999,Ru0.80Tb0.20Ox,1,data\vacancies\MAT_187_vacancy_site1.cif,-301.672208268255,uma-s-1p2,success
MAT_187,Tb,0.8,0.1999999999999999,Ru0.80Tb0.20Ox,2,data\vacancies\MAT_187_vacancy_site2.cif,-300.68585489375056,uma-s-1p2,success
MAT_188,Tb,0.6,0.4,Ru0.60Tb0.40Ox,0,data\vacancies\MAT_188_vacancy_site0.cif,-282.59910180251285,uma-s-1p2,success
MAT_188,Tb,0.6,0.4,Ru0.60Tb0.40Ox,1,data\vacancies\MAT_188_vacancy_site1.cif,-284.03572305608674,uma-s-1p2,success
MAT_188,Tb,0.6,0.4,Ru0.60Tb0.40Ox,2,data\vacancies\MAT_188_vacancy_site2.cif,-281.0485238271268,uma-s-1p2,success
MAT_189,Tb,0.4,0.6,Ru0.40Tb0.60Ox,0,data\vacancies\MAT_189_vacancy_site0.cif,-245.67183542348468,uma-s-1p2,success
MAT_189,Tb,0.4,0.6,Ru0.40Tb0.60Ox,1,data\vacancies\MAT_189_vacancy_site1.cif,-247.10460148131318,uma-s-1p2,success
MAT_189,Tb,0.4,0.6,Ru0.40Tb0.60Ox,2,data\vacancies\MAT_189_vacancy_site2.cif,-245.43483345041565,uma-s-1p2,success
MAT_190,Tb,0.2,0.8,Ru0.20Tb0.80Ox,0,data\vacancies\MAT_190_vacancy_site0.cif,-230.26062800178812,uma-s-1p2,success
MAT_190,Tb,0.2,0.8,Ru0.20Tb0.80Ox,1,data\vacancies\MAT_190_vacancy_site1.cif,-229.5827273095244,uma-s-1p2,success
MAT_190,Tb,0.2,0.8,Ru0.20Tb0.80Ox,2,data\vacancies\MAT_190_vacancy_site2.cif,-230.0261049012708,uma-s-1p2,success
MAT_192,Dy,0.8,0.1999999999999999,Ru0.80Dy0.20Ox,0,data\vacancies\MAT_192_vacancy_site0.cif,-299.8748936848245,uma-s-1p2,success
MAT_192,Dy,0.8,0.1999999999999999,Ru0.80Dy0.20Ox,1,data\vacancies\MAT_192_vacancy_site1.cif,-299.45910191911025,uma-s-1p2,success
MAT_192,Dy,0.8,0.1999999999999999,Ru0.80Dy0.20Ox,2,data\vacancies\MAT_192_vacancy_site2.cif,-298.479990075531,uma-s-1p2,success
MAT_193,Dy,0.6,0.4,Ru0.60Dy0.40Ox,0,data\vacancies\MAT_193_vacancy_site0.cif,-279.2379532193202,uma-s-1p2,success
MAT_193,Dy,0.6,0.4,Ru0.60Dy0.40Ox,1,data\vacancies\MAT_193_vacancy_site1.cif,-280.6897520480024,uma-s-1p2,success
MAT_193,Dy,0.6,0.4,Ru0.60Dy0.40Ox,2,data\vacancies\MAT_193_vacancy_site2.cif,-277.82935177445137,uma-s-1p2,success
MAT_194,Dy,0.4,0.6,Ru0.40Dy0.60Ox,0,data\vacancies\MAT_194_vacancy_site0.cif,-240.02522358418042,uma-s-1p2,success
MAT_194,Dy,0.4,0.6,Ru0.40Dy0.60Ox,1,data\vacancies\MAT_194_vacancy_site1.cif,-241.50581056507275,uma-s-1p2,success
MAT_194,Dy,0.4,0.6,Ru0.40Dy0.60Ox,2,data\vacancies\MAT_194_vacancy_site2.cif,-239.75968186108838,uma-s-1p2,success
MAT_195,Dy,0.2,0.8,Ru0.20Dy0.80Ox,0,data\vacancies\MAT_195_vacancy_site0.cif,-223.1722368448286,uma-s-1p2,success
MAT_195,Dy,0.2,0.8,Ru0.20Dy0.80Ox,1,data\vacancies\MAT_195_vacancy_site1.cif,-222.65058651257115,uma-s-1p2,success
MAT_195,Dy,0.2,0.8,Ru0.20Dy0.80Ox,2,data\vacancies\MAT_195_vacancy_site2.cif,-222.9059449408322,uma-s-1p2,success
MAT_197,Ho,0.8,0.1999999999999999,Ru0.80Ho0.20Ox,0,data\vacancies\MAT_197_vacancy_site0.cif,-300.97865875346054,uma-s-1p2,success
MAT_197,Ho,0.8,0.1999999999999999,Ru0.80Ho0.20Ox,1,data\vacancies\MAT_197_vacancy_site1.cif,-300.75921216390157,uma-s-1p2,success
MAT_197,Ho,0.8,0.1999999999999999,Ru0.80Ho0.20Ox,2,data\vacancies\MAT_197_vacancy_site2.cif,-299.7838524846777,uma-s-1p2,success
MAT_198,Ho,0.6,0.4,Ru0.60Ho0.40Ox,0,data\vacancies\MAT_198_vacancy_site0.cif,-281.03693044155426,uma-s-1p2,success
MAT_198,Ho,0.6,0.4,Ru0.60Ho0.40Ox,1,data\vacancies\MAT_198_vacancy_site1.cif,-282.6081916447758,uma-s-1p2,success
MAT_198,Ho,0.6,0.4,Ru0.60Ho0.40Ox,2,data\vacancies\MAT_198_vacancy_site2.cif,-279.8243198071508,uma-s-1p2,success
MAT_199,Ho,0.4,0.6,Ru0.40Ho0.60Ox,0,data\vacancies\MAT_199_vacancy_site0.cif,-243.06173675449844,uma-s-1p2,success
MAT_199,Ho,0.4,0.6,Ru0.40Ho0.60Ox,1,data\vacancies\MAT_199_vacancy_site1.cif,-244.6779061255461,uma-s-1p2,success
MAT_199,Ho,0.4,0.6,Ru0.40Ho0.60Ox,2,data\vacancies\MAT_199_vacancy_site2.cif,-242.76038298202255,uma-s-1p2,success
MAT_200,Ho,0.2,0.8,Ru0.20Ho0.80Ox,0,data\vacancies\MAT_200_vacancy_site0.cif,-226.62220392778414,uma-s-1p2,success
MAT_200,Ho,0.2,0.8,Ru0.20Ho0.80Ox,1,data\vacancies\MAT_200_vacancy_site1.cif,-226.18380727807693,uma-s-1p2,success
MAT_200,Ho,0.2,0.8,Ru0.20Ho0.80Ox,2,data\vacancies\MAT_200_vacancy_site2.cif,-226.31851074433428,uma-s-1p2,success
MAT_202,Er,0.8,0.1999999999999999,Ru0.80Er0.20Ox,0,data\vacancies\MAT_202_vacancy_site0.cif,-302.56251085294923,uma-s-1p2,success
MAT_202,Er,0.8,0.1999999999999999,Ru0.80Er0.20Ox,1,data\vacancies\MAT_202_vacancy_site1.cif,-302.5286858385867,uma-s-1p2,success
MAT_202,Er,0.8,0.1999999999999999,Ru0.80Er0.20Ox,2,data\vacancies\MAT_202_vacancy_site2.cif,-301.5616708695628,uma-s-1p2,success
MAT_203,Er,0.6,0.4,Ru0.60Er0.40Ox,0,data\vacancies\MAT_203_vacancy_site0.cif,-283.5723226989571,uma-s-1p2,success
MAT_203,Er,0.6,0.4,Ru0.60Er0.40Ox,1,data\vacancies\MAT_203_vacancy_site1.cif,-285.20751763181073,uma-s-1p2,success
MAT_203,Er,0.6,0.4,Ru0.60Er0.40Ox,2,data\vacancies\MAT_203_vacancy_site2.cif,-282.55789253577444,uma-s-1p2,success
MAT_204,Er,0.4,0.6,Ru0.40Er0.60Ox,0,data\vacancies\MAT_204_vacancy_site0.cif,-247.1238874982083,uma-s-1p2,success
MAT_204,Er,0.4,0.6,Ru0.40Er0.60Ox,1,data\vacancies\MAT_204_vacancy_site1.cif,-248.83226678872617,uma-s-1p2,success
MAT_204,Er,0.4,0.6,Ru0.40Er0.60Ox,2,data\vacancies\MAT_204_vacancy_site2.cif,-246.7984013535139,uma-s-1p2,success
MAT_205,Er,0.2,0.8,Ru0.20Er0.80Ox,0,data\vacancies\MAT_205_vacancy_site0.cif,-231.1991414976258,uma-s-1p2,success
MAT_205,Er,0.2,0.8,Ru0.20Er0.80Ox,1,data\vacancies\MAT_205_vacancy_site1.cif,-230.78188399552903,uma-s-1p2,success
MAT_205,Er,0.2,0.8,Ru0.20Er0.80Ox,2,data\vacancies\MAT_205_vacancy_site2.cif,-230.86820243323842,uma-s-1p2,success
MAT_207,Yb,0.8,0.1999999999999999,Ru0.80Yb0.20Ox,0,data\vacancies\MAT_207_vacancy_site0.cif,-297.48133914817885,uma-s-1p2,success
MAT_207,Yb,0.8,0.1999999999999999,Ru0.80Yb0.20Ox,1,data\vacancies\MAT_207_vacancy_site1.cif,-297.7430354817301,uma-s-1p2,success
MAT_207,Yb,0.8,0.1999999999999999,Ru0.80Yb0.20Ox,2,data\vacancies\MAT_207_vacancy_site2.cif,-296.7763297893522,uma-s-1p2,success
MAT_208,Yb,0.6,0.4,Ru0.60Yb0.40Ox,0,data\vacancies\MAT_208_vacancy_site0.cif,-276.22836387204615,uma-s-1p2,success
MAT_208,Yb,0.6,0.4,Ru0.60Yb0.40Ox,1,data\vacancies\MAT_208_vacancy_site1.cif,-277.86227030510497,uma-s-1p2,success
MAT_208,Yb,0.6,0.4,Ru0.60Yb0.40Ox,2,data\vacancies\MAT_208_vacancy_site2.cif,-275.4493347184128,uma-s-1p2,success
MAT_209,Yb,0.4,0.6,Ru0.40Yb0.60Ox,0,data\vacancies\MAT_209_vacancy_site0.cif,-234.6413011386921,uma-s-1p2,success
MAT_209,Yb,0.4,0.6,Ru0.40Yb0.60Ox,1,data\vacancies\MAT_209_vacancy_site1.cif,-236.2684073900254,uma-s-1p2,success
MAT_209,Yb,0.4,0.6,Ru0.40Yb0.60Ox,2,data\vacancies\MAT_209_vacancy_site2.cif,-234.20171777074523,uma-s-1p2,success
MAT_210,Yb,0.2,0.8,Ru0.20Yb0.80Ox,0,data\vacancies\MAT_210_vacancy_site0.cif,-215.5893550186705,uma-s-1p2,success
MAT_210,Yb,0.2,0.8,Ru0.20Yb0.80Ox,1,data\vacancies\MAT_210_vacancy_site1.cif,-215.31433815720305,uma-s-1p2,success
MAT_210,Yb,0.2,0.8,Ru0.20Yb0.80Ox,2,data\vacancies\MAT_210_vacancy_site2.cif,-215.17180775484997,uma-s-1p2,success
MAT_212,Hf,0.8,0.1999999999999999,Ru0.80Hf0.20Ox,0,data\vacancies\MAT_212_vacancy_site0.cif,-360.7066580466104,uma-s-1p2,success
MAT_212,Hf,0.8,0.1999999999999999,Ru0.80Hf0.20Ox,1,data\vacancies\MAT_212_vacancy_site1.cif,-362.5718491804651,uma-s-1p2,success
MAT_212,Hf,0.8,0.1999999999999999,Ru0.80Hf0.20Ox,2,data\vacancies\MAT_212_vacancy_site2.cif,-361.67180345009575,uma-s-1p2,success
MAT_213,Hf,0.6,0.4,Ru0.60Hf0.40Ox,0,data\vacancies\MAT_213_vacancy_site0.cif,-372.7037924521319,uma-s-1p2,success
MAT_213,Hf,0.6,0.4,Ru0.60Hf0.40Ox,1,data\vacancies\MAT_213_vacancy_site1.cif,-375.1752254390716,uma-s-1p2,success
MAT_213,Hf,0.6,0.4,Ru0.60Hf0.40Ox,2,data\vacancies\MAT_213_vacancy_site2.cif,-373.6540514470471,uma-s-1p2,success
MAT_214,Hf,0.4,0.6,Ru0.40Hf0.60Ox,0,data\vacancies\MAT_214_vacancy_site0.cif,-399.50922495816394,uma-s-1p2,success
