material_id,nominal_formula,adsorbate,adsorbate_structure_file,predicted_energy_eV,backend,status
MAT_127,Ru0.80Pd0.20Ox,O2,data\substituted_adsorbates\MAT_127_O2_site2_adsorbed.cif,-653.7467319531244,uma-s-1p2,success
MAT_127,Ru0.80Pd0.20Ox,N2O,data\substituted_adsorbates\MAT_127_N2O_site0_adsorbed.cif,-664.5581884085,uma-s-1p2,success
MAT_127,Ru0.80Pd0.20Ox,N2O,data\substituted_adsorbates\MAT_127_N2O_site1_adsorbed.cif,-665.4163136988773,uma-s-1p2,success
MAT_127,Ru0.80Pd0.20Ox,N2O,data\substituted_adsorbates\MAT_127_N2O_site2_adsorbed.cif,-665.1709538423484,uma-s-1p2,success
MAT_128,Ru0.60Pd0.40Ox,O,data\substituted_adsorbates\MAT_128_O_site0_adsorbed.cif,-623.5614487684453,uma-s-1p2,success
MAT_128,Ru0.60Pd0.40Ox,O,data\substituted_adsorbates\MAT_128_O_site1_adsorbed.cif,-624.5417990384339,uma-s-1p2,success
MAT_128,Ru0.60Pd0.40Ox,O,data\substituted_adsorbates\MAT_128_O_site2_adsorbed.cif,-624.0011196598307,uma-s-1p2,success
MAT_128,Ru0.60Pd0.40Ox,O2,data\substituted_adsorbates\MAT_128_O2_site0_adsorbed.cif,-626.9495723456121,uma-s-1p2,success
MAT_128,Ru0.60Pd0.40Ox,O2,data\substituted_adsorbates\MAT_128_O2_site1_adsorbed.cif,-628.4566865773699,uma-s-1p2,success
MAT_128,Ru0.60Pd0.40Ox,O2,data\substituted_adsorbates\MAT_128_O2_site2_adsorbed.cif,-628.2718637141671,uma-s-1p2,success
MAT_128,Ru0.60Pd0.40Ox,N2O,data\substituted_adsorbates\MAT_128_N2O_site0_adsorbed.cif,-638.861648531403,uma-s-1p2,success
MAT_128,Ru0.60Pd0.40Ox,N2O,data\substituted_adsorbates\MAT_128_N2O_site1_adsorbed.cif,-639.7145802328309,uma-s-1p2,success
MAT_128,Ru0.60Pd0.40Ox,N2O,data\substituted_adsorbates\MAT_128_N2O_site2_adsorbed.cif,-639.4074024471819,uma-s-1p2,success
MAT_129,Ru0.40Pd0.60Ox,O,data\substituted_adsorbates\MAT_129_O_site0_adsorbed.cif,-575.4528599647664,uma-s-1p2,success
MAT_129,Ru0.40Pd0.60Ox,O,data\substituted_adsorbates\MAT_129_O_site1_adsorbed.cif,-575.4618592684975,uma-s-1p2,success
MAT_129,Ru0.40Pd0.60Ox,O,data\substituted_adsorbates\MAT_129_O_site2_adsorbed.cif,-575.9981221604993,uma-s-1p2,success
MAT_129,Ru0.40Pd0.60Ox,O2,data\substituted_adsorbates\MAT_129_O2_site0_adsorbed.cif,-579.1484888993115,uma-s-1p2,success
MAT_129,Ru0.40Pd0.60Ox,O2,data\substituted_adsorbates\MAT_129_O2_site1_adsorbed.cif,-579.1893984253409,uma-s-1p2,success
MAT_129,Ru0.40Pd0.60Ox,O2,data\substituted_adsorbates\MAT_129_O2_site2_adsorbed.cif,-580.0609598858584,uma-s-1p2,success
MAT_129,Ru0.40Pd0.60Ox,N2O,data\substituted_adsorbates\MAT_129_N2O_site0_adsorbed.cif,-590.6360045127096,uma-s-1p2,success
MAT_129,Ru0.40Pd0.60Ox,N2O,data\substituted_adsorbates\MAT_129_N2O_site1_adsorbed.cif,-590.650757023967,uma-s-1p2,success
MAT_129,Ru0.40Pd0.60Ox,N2O,data\substituted_adsorbates\MAT_129_N2O_site2_adsorbed.cif,-591.1160163802274,uma-s-1p2,success
MAT_130,Ru0.20Pd0.80Ox,O,data\substituted_adsorbates\MAT_130_O_site0_adsorbed.cif,-551.9852764422188,uma-s-1p2,success
MAT_130,Ru0.20Pd0.80Ox,O,data\substituted_adsorbates\MAT_130_O_site1_adsorbed.cif,-551.984740897962,uma-s-1p2,success
MAT_130,Ru0.20Pd0.80Ox,O,data\substituted_adsorbates\MAT_130_O_site2_adsorbed.cif,-550.7674953008169,uma-s-1p2,success
MAT_130,Ru0.20Pd0.80Ox,O2,data\substituted_adsorbates\MAT_130_O2_site0_adsorbed.cif,-555.8121523971028,uma-s-1p2,success
MAT_130,Ru0.20Pd0.80Ox,O2,data\substituted_adsorbates\MAT_130_O2_site1_adsorbed.cif,-555.8039987191681,uma-s-1p2,success
MAT_130,Ru0.20Pd0.80Ox,O2,data\substituted_adsorbates\MAT_130_O2_site2_adsorbed.cif,-556.017788938409,uma-s-1p2,success
MAT_130,Ru0.20Pd0.80Ox,N2O,data\substituted_adsorbates\MAT_130_N2O_site0_adsorbed.cif,-567.6887292721985,uma-s-1p2,success
MAT_130,Ru0.20Pd0.80Ox,N2O,data\substituted_adsorbates\MAT_130_N2O_site1_adsorbed.cif,-567.6984443988725,uma-s-1p2,success
MAT_130,Ru0.20Pd0.80Ox,N2O,data\substituted_adsorbates\MAT_130_N2O_site2_adsorbed.cif,-567.7476182732173,uma-s-1p2,success
MAT_132,Ru0.80Ag0.20Ox,O,data\substituted_adsorbates\MAT_132_O_site0_adsorbed.cif,-610.0185980965305,uma-s-1p2,success
MAT_132,Ru0.80Ag0.20Ox,O,data\substituted_adsorbates\MAT_132_O_site1_adsorbed.cif,-612.3769218522082,uma-s-1p2,success
MAT_132,Ru0.80Ag0.20Ox,O,data\substituted_adsorbates\MAT_132_O_site2_adsorbed.cif,-611.883541918054,uma-s-1p2,success
MAT_132,Ru0.80Ag0.20Ox,O2,data\substituted_adsorbates\MAT_132_O2_site0_adsorbed.cif,-614.7057819809745,uma-s-1p2,success
MAT_132,Ru0.80Ag0.20Ox,O2,data\substituted_adsorbates\MAT_132_O2_site1_adsorbed.cif,-616.3838861107096,uma-s-1p2,success
MAT_132,Ru0.80Ag0.20Ox,O2,data\substituted_adsorbates\MAT_132_O2_site2_adsorbed.cif,-616.3416205138113,uma-s-1p2,success
MAT_132,Ru0.80Ag0.20Ox,N2O,data\substituted_adsorbates\MAT_132_N2O_site0_adsorbed.cif,-626.6066081553431,uma-s-1p2,success
MAT_132,Ru0.80Ag0.20Ox,N2O,data\substituted_adsorbates\MAT_132_N2O_site1_adsorbed.cif,-628.050486180329,uma-s-1p2,success
MAT_132,Ru0.80Ag0.20Ox,N2O,data\substituted_adsorbates\MAT_132_N2O_site2_adsorbed.cif,-627.830301648249,uma-s-1p2,success
MAT_133,Ru0.60Ag0.40Ox,O,data\substituted_adsorbates\MAT_133_O_site0_adsorbed.cif,-564.86166718028,uma-s-1p2,success
MAT_133,Ru0.60Ag0.40Ox,O,data\substituted_adsorbates\MAT_133_O_site1_adsorbed.cif,-567.2460072068214,uma-s-1p2,success
MAT_133,Ru0.60Ag0.40Ox,O,data\substituted_adsorbates\MAT_133_O_site2_adsorbed.cif,-566.8475185729387,uma-s-1p2,success
MAT_133,Ru0.60Ag0.40Ox,O2,data\substituted_adsorbates\MAT_133_O2_site0_adsorbed.cif,-569.1382776296912,uma-s-1p2,success
MAT_133,Ru0.60Ag0.40Ox,O2,data\substituted_adsorbates\MAT_133_O2_site1_adsorbed.cif,-571.0908810767589,uma-s-1p2,success
MAT_133,Ru0.60Ag0.40Ox,O2,data\substituted_adsorbates\MAT_133_O2_site2_adsorbed.cif,-570.9611857339503,uma-s-1p2,success
MAT_133,Ru0.60Ag0.40Ox,N2O,data\substituted_adsorbates\MAT_133_N2O_site0_adsorbed.cif,-580.9543590384752,uma-s-1p2,success
MAT_133,Ru0.60Ag0.40Ox,N2O,data\substituted_adsorbates\MAT_133_N2O_site1_adsorbed.cif,-582.4211902564441,uma-s-1p2,success
MAT_133,Ru0.60Ag0.40Ox,N2O,data\substituted_adsorbates\MAT_133_N2O_site2_adsorbed.cif,-582.1000108228518,uma-s-1p2,success
MAT_134,Ru0.40Ag0.60Ox,O,data\substituted_adsorbates\MAT_134_O_site0_adsorbed.cif,-480.1849231165132,uma-s-1p2,success
MAT_134,Ru0.40Ag0.60Ox,O,data\substituted_adsorbates\MAT_134_O_site1_adsorbed.cif,-480.31132639418934,uma-s-1p2,success
MAT_134,Ru0.40Ag0.60Ox,O,data\substituted_adsorbates\MAT_134_O_site2_adsorbed.cif,-482.16111874965577,uma-s-1p2,success
MAT_134,Ru0.40Ag0.60Ox,O2,data\substituted_adsorbates\MAT_134_O2_site0_adsorbed.cif,-484.88371072065627,uma-s-1p2,success
MAT_134,Ru0.40Ag0.60Ox,O2,data\substituted_adsorbates\MAT_134_O2_site1_adsorbed.cif,-484.9432479360488,uma-s-1p2,success
MAT_134,Ru0.40Ag0.60Ox,O2,data\substituted_adsorbates\MAT_134_O2_site2_adsorbed.cif,-486.3972062044783,uma-s-1p2,success
MAT_134,Ru0.40Ag0.60Ox,N2O,data\substituted_adsorbates\MAT_134_N2O_site0_adsorbed.cif,-496.32368179948077,uma-s-1p2,success
MAT_134,Ru0.40Ag0.60Ox,N2O,data\substituted_adsorbates\MAT_134_N2O_site1_adsorbed.cif,-496.3366818672283,uma-s-1p2,success
MAT_134,Ru0.40Ag0.60Ox,N2O,data\substituted_adsorbates\MAT_134_N2O_site2_adsorbed.cif,-497.52689283553036,uma-s-1p2,success
MAT_135,Ru0.20Ag0.80Ox,O,data\substituted_adsorbates\MAT_135_O_site0_adsorbed.cif,-440.76267759073755,uma-s-1p2,success
MAT_135,Ru0.20Ag0.80Ox,O,data\substituted_adsorbates\MAT_135_O_site1_adsorbed.cif,-440.87532563042095,uma-s-1p2,success
MAT_135,Ru0.20Ag0.80Ox,O,data\substituted_adsorbates\MAT_135_O_site2_adsorbed.cif,-440.5813833539186,uma-s-1p2,success
MAT_135,Ru0.20Ag0.80Ox,O2,data\substituted_adsorbates\MAT_135_O2_site0_adsorbed.cif,-445.7067622772018,uma-s-1p2,success
MAT_135,Ru0.20Ag0.80Ox,O2,data\substituted_adsorbates\MAT_135_O2_site1_adsorbed.cif,-445.7533733050875,uma-s-1p2,success
MAT_135,Ru0.20Ag0.80Ox,O2,data\substituted_adsorbates\MAT_135_O2_site2_adsorbed.cif,-446.0362487234737,uma-s-1p2,success
MAT_135,Ru0.20Ag0.80Ox,N2O,data\substituted_adsorbates\MAT_135_N2O_site0_adsorbed.cif,-457.3389843405066,uma-s-1p2,success
MAT_135,Ru0.20Ag0.80Ox,N2O,data\substituted_adsorbates\MAT_135_N2O_site1_adsorbed.cif,-457.3558506025467,uma-s-1p2,success
MAT_135,Ru0.20Ag0.80Ox,N2O,data\substituted_adsorbates\MAT_135_N2O_site2_adsorbed.cif,-457.70829981053754,uma-s-1p2,success
MAT_137,Ru0.80Cd0.20Ox,O,data\substituted_adsorbates\MAT_137_O_site0_adsorbed.cif,-595.8157469526807,uma-s-1p2,success
MAT_137,Ru0.80Cd0.20Ox,O,data\substituted_adsorbates\MAT_137_O_site1_adsorbed.cif,-598.9311810798677,uma-s-1p2,success
MAT_137,Ru0.80Cd0.20Ox,O,data\substituted_adsorbates\MAT_137_O_site2_adsorbed.cif,-598.4770341182083,uma-s-1p2,success
MAT_137,Ru0.80Cd0.20Ox,O2,data\substituted_adsorbates\MAT_137_O2_site0_adsorbed.cif,-601.1858369106994,uma-s-1p2,success
MAT_137,Ru0.80Cd0.20Ox,O2,data\substituted_adsorbates\MAT_137_O2_site1_adsorbed.cif,-602.9723625034303,uma-s-1p2,success
MAT_137,Ru0.80Cd0.20Ox,O2,data\substituted_adsorbates\MAT_137_O2_site2_adsorbed.cif,-602.9146774883701,uma-s-1p2,success
MAT_137,Ru0.80Cd0.20Ox,N2O,data\substituted_adsorbates\MAT_137_N2O_site0_adsorbed.cif,-612.8975557828211,uma-s-1p2,success
MAT_137,Ru0.80Cd0.20Ox,N2O,data\substituted_adsorbates\MAT_137_N2O_site1_adsorbed.cif,-614.5612317684514,uma-s-1p2,success
MAT_137,Ru0.80Cd0.20Ox,N2O,data\substituted_adsorbates\MAT_137_N2O_site2_adsorbed.cif,-614.3539284573181,uma-s-1p2,success
MAT_138,Ru0.60Cd0.40Ox,O,data\substituted_adsorbates\MAT_138_O_site0_adsorbed.cif,-543.8634821898686,uma-s-1p2,success
MAT_138,Ru0.60Cd0.40Ox,O,data\substituted_adsorbates\MAT_138_O_site1_adsorbed.cif,-546.9160201178703,uma-s-1p2,success
MAT_138,Ru0.60Cd0.40Ox,O,data\substituted_adsorbates\MAT_138_O_site2_adsorbed.cif,-546.5234979783396,uma-s-1p2,success
MAT_138,Ru0.60Cd0.40Ox,O2,data\substituted_adsorbates\MAT_138_O2_site0_adsorbed.cif,-548.7554245141124,uma-s-1p2,success
MAT_138,Ru0.60Cd0.40Ox,O2,data\substituted_adsorbates\MAT_138_O2_site1_adsorbed.cif,-550.6633004169945,uma-s-1p2,success
MAT_138,Ru0.60Cd0.40Ox,O2,data\substituted_adsorbates\MAT_138_O2_site2_adsorbed.cif,-550.5714757316365,uma-s-1p2,success
MAT_138,Ru0.60Cd0.40Ox,N2O,data\substituted_adsorbates\MAT_138_N2O_site0_adsorbed.cif,-560.3983007550465,uma-s-1p2,success
MAT_138,Ru0.60Cd0.40Ox,N2O,data\substituted_adsorbates\MAT_138_N2O_site1_adsorbed.cif,-562.0572692525154,uma-s-1p2,success
MAT_138,Ru0.60Cd0.40Ox,N2O,data\substituted_adsorbates\MAT_138_N2O_site2_adsorbed.cif,-561.6529868664622,uma-s-1p2,success
MAT_139,Ru0.40Cd0.60Ox,O,data\substituted_adsorbates\MAT_139_O_site0_adsorbed.cif,-441.69777063894423,uma-s-1p2,success
MAT_139,Ru0.40Cd0.60Ox,O,data\substituted_adsorbates\MAT_139_O_site1_adsorbed.cif,-441.1898109182165,uma-s-1p2,success
MAT_139,Ru0.40Cd0.60Ox,O,data\substituted_adsorbates\MAT_139_O_site2_adsorbed.cif,-443.9835357393051,uma-s-1p2,success
MAT_139,Ru0.40Cd0.60Ox,O2,data\substituted_adsorbates\MAT_139_O2_site0_adsorbed.cif,-446.5181081168771,uma-s-1p2,success
MAT_139,Ru0.40Cd0.60Ox,O2,data\substituted_adsorbates\MAT_139_O2_site1_adsorbed.cif,-446.4685468037112,uma-s-1p2,success
MAT_139,Ru0.40Cd0.60Ox,O2,data\substituted_adsorbates\MAT_139_O2_site2_adsorbed.cif,-447.96760446470694,uma-s-1p2,success
MAT_139,Ru0.40Cd0.60Ox,N2O,data\substituted_adsorbates\MAT_139_N2O_site0_adsorbed.cif,-457.82886123483297,uma-s-1p2,success
MAT_139,Ru0.40Cd0.60Ox,N2O,data\substituted_adsorbates\MAT_139_N2O_site1_adsorbed.cif,-457.7993701304797,uma-s-1p2,success
MAT_139,Ru0.40Cd0.60Ox,N2O,data\substituted_adsorbates\MAT_139_N2O_site2_adsorbed.cif,-459.02068522006243,uma-s-1p2,success
MAT_140,Ru0.20Cd0.80Ox,O,data\substituted_adsorbates\MAT_140_O_site0_adsorbed.cif,-393.59162564792007,uma-s-1p2,success
MAT_140,Ru0.20Cd0.80Ox,O,data\substituted_adsorbates\MAT_140_O_site1_adsorbed.cif,-393.36125187929406,uma-s-1p2,success
MAT_140,Ru0.20Cd0.80Ox,O,data\substituted_adsorbates\MAT_140_O_site2_adsorbed.cif,-393.68750234302524,uma-s-1p2,success
MAT_140,Ru0.20Cd0.80Ox,O2,data\substituted_adsorbates\MAT_140_O2_site0_adsorbed.cif,-399.1372757352084,uma-s-1p2,success
MAT_140,Ru0.20Cd0.80Ox,O2,data\substituted_adsorbates\MAT_140_O2_site1_adsorbed.cif,-399.1105106307624,uma-s-1p2,success
MAT_140,Ru0.20Cd0.80Ox,O2,data\substituted_adsorbates\MAT_140_O2_site2_adsorbed.cif,-399.24158399654027,uma-s-1p2,success
MAT_140,Ru0.20Cd0.80Ox,N2O,data\substituted_adsorbates\MAT_140_N2O_site0_adsorbed.cif,-410.35951874496493,uma-s-1p2,success
MAT_140,Ru0.20Cd0.80Ox,N2O,data\substituted_adsorbates\MAT_140_N2O_site1_adsorbed.cif,-410.31195988728336,uma-s-1p2,success
MAT_140,Ru0.20Cd0.80Ox,N2O,data\substituted_adsorbates\MAT_140_N2O_site2_adsorbed.cif,-410.48146227675414,uma-s-1p2,success
MAT_142,Ru0.80In0.20Ox,O,data\substituted_adsorbates\MAT_142_O_site0_adsorbed.cif,-631.521537348239,uma-s-1p2,success
MAT_142,Ru0.80In0.20Ox,O,data\substituted_adsorbates\MAT_142_O_site1_adsorbed.cif,-633.9109104974267,uma-s-1p2,success
MAT_142,Ru0.80In0.20Ox,O,data\substituted_adsorbates\MAT_142_O_site2_adsorbed.cif,-633.5262871544993,uma-s-1p2,success
MAT_142,Ru0.80In0.20Ox,O2,data\substituted_adsorbates\MAT_142_O2_site0_adsorbed.cif,-636.5209387076111,uma-s-1p2,success
MAT_142,Ru0.80In0.20Ox,O2,data\substituted_adsorbates\MAT_142_O2_site1_adsorbed.cif,-637.864735272923,uma-s-1p2,success
MAT_142,Ru0.80In0.20Ox,O2,data\substituted_adsorbates\MAT_142_O2_site2_adsorbed.cif,-637.9336467700136,uma-s-1p2,success
MAT_142,Ru0.80In0.20Ox,N2O,data\substituted_adsorbates\MAT_142_N2O_site0_adsorbed.cif,-648.0011485060757,uma-s-1p2,success
MAT_142,Ru0.80In0.20Ox,N2O,data\substituted_adsorbates\MAT_142_N2O_site1_adsorbed.cif,-649.4609558993612,uma-s-1p2,success
MAT_142,Ru0.80In0.20Ox,N2O,data\substituted_adsorbates\MAT_142_N2O_site2_adsorbed.cif,-649.2918031337066,uma-s-1p2,success
MAT_143,Ru0.60In0.40Ox,O,data\substituted_adsorbates\MAT_143_O_site0_adsorbed.cif,-597.4176739355737,uma-s-1p2,success
MAT_143,Ru0.60In0.40Ox,O,data\substituted_adsorbates\MAT_143_O_site1_adsorbed.cif,-599.8330666476902,uma-s-1p2,success
MAT_143,Ru0.60In0.40Ox,O,data\substituted_adsorbates\MAT_143_O_site2_adsorbed.cif,-599.530913305834,uma-s-1p2,success
MAT_143,Ru0.60In0.40Ox,O2,data\substituted_adsorbates\MAT_143_O2_site0_adsorbed.cif,-602.0068651169281,uma-s-1p2,success
MAT_143,Ru0.60In0.40Ox,O2,data\substituted_adsorbates\MAT_143_O2_site1_adsorbed.cif,-603.4253063595024,uma-s-1p2,success
MAT_143,Ru0.60In0.40Ox,O2,data\substituted_adsorbates\MAT_143_O2_site2_adsorbed.cif,-603.5568959895841,uma-s-1p2,success
MAT_143,Ru0.60In0.40Ox,N2O,data\substituted_adsorbates\MAT_143_N2O_site0_adsorbed.cif,-613.4410728120706,uma-s-1p2,success
MAT_143,Ru0.60In0.40Ox,N2O,data\substituted_adsorbates\MAT_143_N2O_site1_adsorbed.cif,-614.8908127577223,uma-s-1p2,success
MAT_143,Ru0.60In0.40Ox,N2O,data\substituted_adsorbates\MAT_143_N2O_site2_adsorbed.cif,-614.5644337959652,uma-s-1p2,success
MAT_144,Ru0.40In0.60Ox,O,data\substituted_adsorbates\MAT_144_O_site0_adsorbed.cif,-530.9824177495723,uma-s-1p2,success
MAT_144,Ru0.40In0.60Ox,O,data\substituted_adsorbates\MAT_144_O_site1_adsorbed.cif,-530.8580491231276,uma-s-1p2,success
MAT_144,Ru0.40In0.60Ox,O,data\substituted_adsorbates\MAT_144_O_site2_adsorbed.cif,-533.0317228552711,uma-s-1p2,success
MAT_144,Ru0.40In0.60Ox,O2,data\substituted_adsorbates\MAT_144_O2_site0_adsorbed.cif,-535.115087805384,uma-s-1p2,success
MAT_144,Ru0.40In0.60Ox,O2,data\substituted_adsorbates\MAT_144_O2_site1_adsorbed.cif,-535.0775940381477,uma-s-1p2,success
MAT_144,Ru0.40In0.60Ox,O2,data\substituted_adsorbates\MAT_144_O2_site2_adsorbed.cif,-536.4724352106888,uma-s-1p2,success
MAT_144,Ru0.40In0.60Ox,N2O,data\substituted_adsorbates\MAT_144_N2O_site0_adsorbed.cif,-546.2638420826829,uma-s-1p2,success
MAT_144,Ru0.40In0.60Ox,N2O,data\substituted_adsorbates\MAT_144_N2O_site1_adsorbed.cif,-546.2938906284005,uma-s-1p2,success
MAT_144,Ru0.40In0.60Ox,N2O,data\substituted_adsorbates\MAT_144_N2O_site2_adsorbed.cif,-547.2956747670681,uma-s-1p2,success
MAT_145,Ru0.20In0.80Ox,O,data\substituted_adsorbates\MAT_145_O_site0_adsorbed.cif,-500.032007019508,uma-s-1p2,success
MAT_145,Ru0.20In0.80Ox,O,data\substituted_adsorbates\MAT_145_O_site1_adsorbed.cif,-499.7001367081343,uma-s-1p2,success
MAT_145,Ru0.20In0.80Ox,O,data\substituted_adsorbates\MAT_145_O_site2_adsorbed.cif,-500.0269316549416,uma-s-1p2,success
MAT_145,Ru0.20In0.80Ox,O2,data\substituted_adsorbates\MAT_145_O2_site0_adsorbed.cif,-504.92903941637525,uma-s-1p2,success
MAT_145,Ru0.20In0.80Ox,O2,data\substituted_adsorbates\MAT_145_O2_site1_adsorbed.cif,-504.96191855318415,uma-s-1p2,success
MAT_145,Ru0.20In0.80Ox,O2,data\substituted_adsorbates\MAT_145_O2_site2_adsorbed.cif,-505.13541361524017,uma-s-1p2,success
MAT_145,Ru0.20In0.80Ox,N2O,data\substituted_adsorbates\MAT_145_N2O_site0_adsorbed.cif,-516.222262624956,uma-s-1p2,success
MAT_145,Ru0.20In0.80Ox,N2O,data\substituted_adsorbates\MAT_145_N2O_site1_adsorbed.cif,-516.2399162479891,uma-s-1p2,success
MAT_145,Ru0.20In0.80Ox,N2O,data\substituted_adsorbates\MAT_145_N2O_site2_adsorbed.cif,-516.2891550437581,uma-s-1p2,success
MAT_147,Ru0.80Sn0.20Ox,O,data\substituted_adsorbates\MAT_147_O_site0_adsorbed.cif,-654.3856113319634,uma-s-1p2,success
MAT_147,Ru0.80Sn0.20Ox,O,data\substituted_adsorbates\MAT_147_O_site1_adsorbed.cif,-654.9235722996568,uma-s-1p2,success
MAT_147,Ru0.80Sn0.20Ox,O,data\substituted_adsorbates\MAT_147_O_site2_adsorbed.cif,-654.808256249906,uma-s-1p2,success
MAT_147,Ru0.80Sn0.20Ox,O2,data\substituted_adsorbates\MAT_147_O2_site0_adsorbed.cif,-658.1399716433488,uma-s-1p2,success
MAT_147,Ru0.80Sn0.20Ox,O2,data\substituted_adsorbates\MAT_147_O2_site1_adsorbed.cif,-659.0020684866013,uma-s-1p2,success
MAT_147,Ru0.80Sn0.20Ox,O2,data\substituted_adsorbates\MAT_147_O2_site2_adsorbed.cif,-659.1682631930025,uma-s-1p2,success
MAT_147,Ru0.80Sn0.20Ox,N2O,data\substituted_adsorbates\MAT_147_N2O_site0_adsorbed.cif,-669.2761140841164,uma-s-1p2,success
MAT_147,Ru0.80Sn0.20Ox,N2O,data\substituted_adsorbates\MAT_147_N2O_site1_adsorbed.cif,-670.6179168278035,uma-s-1p2,success
MAT_147,Ru0.80Sn0.20Ox,N2O,data\substituted_adsorbates\MAT_147_N2O_site2_adsorbed.cif,-670.5382709086834,uma-s-1p2,success
MAT_148,Ru0.60Sn0.40Ox,O,data\substituted_adsorbates\MAT_148_O_site0_adsorbed.cif,-632.088592289484,uma-s-1p2,success
MAT_148,Ru0.60Sn0.40Ox,O,data\substituted_adsorbates\MAT_148_O_site1_adsorbed.cif,-632.6357856326207,uma-s-1p2,success
MAT_148,Ru0.60Sn0.40Ox,O,data\substituted_adsorbates\MAT_148_O_site2_adsorbed.cif,-632.6402633236372,uma-s-1p2,success
MAT_148,Ru0.60Sn0.40Ox,O2,data\substituted_adsorbates\MAT_148_O2_site0_adsorbed.cif,-635.5684902136584,uma-s-1p2,success
MAT_148,Ru0.60Sn0.40Ox,O2,data\substituted_adsorbates\MAT_148_O2_site1_adsorbed.cif,-636.4569214907465,uma-s-1p2,success
MAT_148,Ru0.60Sn0.40Ox,O2,data\substituted_adsorbates\MAT_148_O2_site2_adsorbed.cif,-636.7679841882156,uma-s-1p2,success
MAT_148,Ru0.60Sn0.40Ox,N2O,data\substituted_adsorbates\MAT_148_N2O_site0_adsorbed.cif,-646.6963283863838,uma-s-1p2,success
MAT_148,Ru0.60Sn0.40Ox,N2O,data\substituted_adsorbates\MAT_148_N2O_site1_adsorbed.cif,-648.0204063264405,uma-s-1p2,success
MAT_148,Ru0.60Sn0.40Ox,N2O,data\substituted_adsorbates\MAT_148_N2O_site2_adsorbed.cif,-647.9415812688881,uma-s-1p2,success
MAT_149,Ru0.40Sn0.60Ox,O,data\substituted_adsorbates\MAT_149_O_site0_adsorbed.cif,-594.8843469450097,uma-s-1p2,success
MAT_149,Ru0.40Sn0.60Ox,O,data\substituted_adsorbates\MAT_149_O_site1_adsorbed.cif,-594.8315748209781,uma-s-1p2,success
MAT_149,Ru0.40Sn0.60Ox,O,data\substituted_adsorbates\MAT_149_O_site2_adsorbed.cif,-595.6682138895919,uma-s-1p2,success
MAT_149,Ru0.40Sn0.60Ox,O2,data\substituted_adsorbates\MAT_149_O2_site0_adsorbed.cif,-597.9951294327295,uma-s-1p2,success
MAT_149,Ru0.40Sn0.60Ox,O2,data\substituted_adsorbates\MAT_149_O2_site1_adsorbed.cif,-597.9976324420929,uma-s-1p2,success
MAT_149,Ru0.40Sn0.60Ox,O2,data\substituted_adsorbates\MAT_149_O2_site2_adsorbed.cif,-599.3205642535481,uma-s-1p2,success
MAT_149,Ru0.40Sn0.60Ox,N2O,data\substituted_adsorbates\MAT_149_N2O_site0_adsorbed.cif,-609.051494369259,uma-s-1p2,success
MAT_149,Ru0.40Sn0.60Ox,N2O,data\substituted_adsorbates\MAT_149_N2O_site1_adsorbed.cif,-609.0885235528647,uma-s-1p2,success
MAT_149,Ru0.40Sn0.60Ox,N2O,data\substituted_adsorbates\MAT_149_N2O_site2_adsorbed.cif,-610.3715163650883,uma-s-1p2,success
MAT_150,Ru0.20Sn0.80Ox,O,data\substituted_adsorbates\MAT_150_O_site0_adsorbed.cif,-579.3344562036953,uma-s-1p2,success
MAT_150,Ru0.20Sn0.80Ox,O,data\substituted_adsorbates\MAT_150_O_site1_adsorbed.cif,-579.0842922342687,uma-s-1p2,success
MAT_150,Ru0.20Sn0.80Ox,O,data\substituted_adsorbates\MAT_150_O_site2_adsorbed.cif,-578.8400136024147,uma-s-1p2,success
MAT_150,Ru0.20Sn0.80Ox,O2,data\substituted_adsorbates\MAT_150_O2_site0_adsorbed.cif,-582.453952445366,uma-s-1p2,success
MAT_150,Ru0.20Sn0.80Ox,O2,data\substituted_adsorbates\MAT_150_O2_site1_adsorbed.cif,-582.4521004450071,uma-s-1p2,success
MAT_150,Ru0.20Sn0.80Ox,O2,data\substituted_adsorbates\MAT_150_O2_site2_adsorbed.cif,-581.8604974181967,uma-s-1p2,success
MAT_150,Ru0.20Sn0.80Ox,N2O,data\substituted_adsorbates\MAT_150_N2O_site0_adsorbed.cif,-593.4181469672066,uma-s-1p2,success
MAT_150,Ru0.20Sn0.80Ox,N2O,data\substituted_adsorbates\MAT_150_N2O_site1_adsorbed.cif,-593.4368517513859,uma-s-1p2,success
MAT_150,Ru0.20Sn0.80Ox,N2O,data\substituted_adsorbates\MAT_150_N2O_site2_adsorbed.cif,-592.6323355144855,uma-s-1p2,success
MAT_152,Ru0.80Ba0.20Ox,O,data\substituted_adsorbates\MAT_152_O_site0_adsorbed.cif,-566.8872732994785,uma-s-1p2,success
MAT_152,Ru0.80Ba0.20Ox,O,data\substituted_adsorbates\MAT_152_O_site1_adsorbed.cif,-568.8720952981156,uma-s-1p2,success
MAT_152,Ru0.80Ba0.20Ox,O,data\substituted_adsorbates\MAT_152_O_site2_adsorbed.cif,-568.9369489662279,uma-s-1p2,success
MAT_152,Ru0.80Ba0.20Ox,O2,data\substituted_adsorbates\MAT_152_O2_site0_adsorbed.cif,-570.9428463494696,uma-s-1p2,success
MAT_152,Ru0.80Ba0.20Ox,O2,data\substituted_adsorbates\MAT_152_O2_site1_adsorbed.cif,-573.3171027505142,uma-s-1p2,success
